Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"Woosung SM Corp",-118.21108,34.07365,"2920 N Broadway","","Los Angeles","CA","90031","2601","LOS ANGELES" 
"Sierra Liquor & Deli",-119.63709,36.33836,"1220 N 10th Ave","","Hanford","CA","93230","3430","KINGS" 
"La Mexicana Market & Tortilleria",-118.29119,33.879444,"16702 S Vermont Ave","","Gardena","CA","90247","5123","LOS ANGELES" 
"RITE AID 5835",-120.43748,34.950256,"345 Town Ctr W","","Santa Maria","CA","93458","5076","SANTA BARBARA" 
"RITE AID 5836",-120.43615,34.916492,"2405 S Broadway","","Santa Maria","CA","93454","7817","SANTA BARBARA" 
"RITE AID 5879",-121.24595,36.328312,"650 Walnut Ave","","Greenfield","CA","93927","4928","MONTEREY" 
"RITE AID 5880",-121.13052,36.204803,"540 Canal St","","King City","CA","93930","3446","MONTEREY" 
"RITE AID 6185",-120.12853,34.599712,"616 Alamo Pintado Rd","","Solvang","CA","93463","2202","SANTA BARBARA" 
"RITE AID 5526",-118.13297,34.190094,"735 E Altadena Dr","","Altadena","CA","91001","2302","LOS ANGELES" 
"RITE AID 5529",-118.19254,34.201073,"647 Foothill Blvd","","La Canada Flintridge","CA","91011","3498","LOS ANGELES" 
"RITE AID 5531",-118.15029,34.115631,"914 Fair Oaks Ave","","South Pasadena","CA","91030","3308","LOS ANGELES" 
"RITE AID 5532",-118.32645,34.259823,"10465 Sunland Blvd","","Sunland","CA","91040","1905","LOS ANGELES" 
"7-Eleven 20317D",-119.0032,35.318176,"2351 S Union Ave","","Bakersfield","CA","93307","4169","KERN" 
"99 Ranch Market 83",-122.04662,37.54908,"35219 Newark Blvd","Ste B","Newark","CA","94560","1265","ALAMEDA" 
"Rosemead Supermarket",-118.07704,34.080727,"8815 Valley Blvd","","Rosemead","CA","91770","1713","LOS ANGELES" 
"LISA STARFISH CO",-119.77109,36.750549,"3155 E Belmont Ave","","Fresno","CA","93702","1943","FRESNO" 
"RITE AID 5535",-118.07213,34.150303,"3745 E Foothill Blvd","","Pasadena","CA","91107","2202","LOS ANGELES" 
"RITE AID 5537",-118.24347,34.153908,"531 N Glendale Ave","","Glendale","CA","91206","3307","LOS ANGELES" 
"RITE AID 5538",-118.23621,34.221909,"2647 Foothill Blvd","","La Crescenta","CA","91214","3511","LOS ANGELES" 
"RITE AID 5544",-118.64278,34.186649,"6310 PLATT AVE","","WEST HILLS","CA","91307","","LOS ANGELES" 
"RITE AID 5548",-118.53531,34.242722,"18444 Plummer St","","Northridge","CA","91325","2112","LOS ANGELES" 
"RITE AID 5549",-118.41032,34.274761,"12739 Van Nuys Blvd","","Pacoima","CA","91331","1627","LOS ANGELES" 
"RITE AID 5551",-118.45423,34.280186,"14727 Rinaldi St","","San Fernando","CA","91340","4189","LOS ANGELES" 
"RITE AID 5552",-118.42934,34.311539,"13237 Gladstone Ave","","Sylmar","CA","91342","3116","LOS ANGELES" 
"RITE AID 5553",-118.5235,34.266445,"10811 Zelzah Ave","","Granada Hills","CA","91344","4433","LOS ANGELES" 
"OLD TOWN MARKET",-120.44307,34.865147,"405 E Clark Ave","","Orcutt","CA","93455","5314","SANTA BARBARA" 
"RITE AID 5563",-118.44868,34.222771,"8400 Van Nuys Blvd","","Panorama City","CA","91402","3610","LOS ANGELES" 
"RITE AID 5567",-118.4313,34.202431,"7239 Woodman Ave","","Van Nuys","CA","91405","2621","LOS ANGELES" 
"RITE AID 5568",-118.50908,34.208366,"17266 Saticoy St","","Van Nuys","CA","91406","2103","LOS ANGELES" 
"RITE AID 5569",-118.4235,34.157669,"13333 Riverside Dr","","Sherman Oaks","CA","91423","2508","LOS ANGELES" 
"RITE AID 5571",-118.34674,34.167248,"935 N Hollywood Way","","Burbank","CA","91505","2816","LOS ANGELES" 
"RITE AID 5573",-118.36993,34.140408,"10989 Ventura Blvd","","Studio City","CA","91604","3341","LOS ANGELES" 
"Rite Aid 5574",-118.37885,34.186653,"11350 Victory Blvd","","North Hollywood","CA","91606","3699","LOS ANGELES" 
"RITE AID 5575",-118.40596,34.164909,"12511 Magnolia Blvd","","Valley Village","CA","91607","2305","LOS ANGELES" 
"RITE AID 6255",-118.12902,34.145985,"1035 E Colorado Blvd","","Pasadena","CA","91106","","LOS ANGELES" 
"RITE AID 6344",-118.12111,34.169098,"1421 E Washington Blvd","","Pasadena","CA","91104","2650","LOS ANGELES" 
"RITE AID 5793",-120.36487,36.136459,"159 W Polk St","","Coalinga","CA","93210","2302","FRESNO" 
"RITE AID 5795",-119.15413,36.297279,"1119 W Visalia Rd","","Exeter","CA","93221","2204","TULARE" 
"RITE AID 5796",-119.65536,36.328007,"707 W Lacey Blvd","","Hanford","CA","93230","4326","KINGS" 
"RITE AID 5798",-119.10517,36.204437,"262 N Highway 65","","Lindsay","CA","93247","2702","TULARE" 
"E Z STOP",-121.341,38.686054,"5367 Elkhorn Blvd","","Sacramento","CA","95842","2526","SACRAMENTO" 
"Bell Town Market, Inc.",-117.38638,34.012791,"2420 Hall Ave","","Riverside","CA","92509","2230","RIVERSIDE" 
"FASTRIP Oswell 347",-118.94995,35.397549,"2698 Oswell St","","Bakersfield","CA","93306","3100","KERN" 
"Food For Less 9",-120.93881,37.60799,"1561 Mitchell Rd","","Ceres","CA","95307","2151","STANISLAUS" 
"RITE AID 5799",-119.01758,36.07309,"66 W Morton Ave","","Porterville","CA","93257","2331","TULARE" 
"RITE AID 5803",-119.34853,36.21312,"110 E Cross Ave","","Tulare","CA","93274","2850","TULARE" 
"RITE AID 5805",-119.31387,36.306389,"2727 S Mooney Blvd","","Visalia","CA","93277","6240","TULARE" 
"RITE AID 5806",-119.34763,36.312832,"5212 W Walnut Ave","","Visalia","CA","93277","3475","TULARE" 
"RITE AID 5849",-119.69456,36.808674,"1155 Shaw Ave","","Clovis","CA","93612","3928","FRESNO" 
"RITE AID 5852",-119.37,36.545452,"2200 E El Monte Way","","Dinuba","CA","93618","9377","TULARE" 
"Rite Aid 5858",-119.43031,36.604073,"1721 E Manning Ave","","Reedley","CA","93654","9468","FRESNO" 
"RITE AID 5860",-119.62358,36.576317,"2640 Floral Ave","","Selma","CA","93662","2602","FRESNO" 
"RITE AID 5861",-119.75349,36.779533,"4224 E Shields Ave","","Fresno","CA","93726","7120","FRESNO" 
"RITE AID 5862",-119.79056,36.758072,"1210 N Blackstone Ave","","Fresno","CA","93703","3606","FRESNO" 
"RITE AID 5863",-119.77218,36.824478,"6074 N 1st St","","Fresno","CA","93710","5405","FRESNO" 
"RITE AID 5865",-119.82681,36.808151,"2011 W Shaw Ave","","Fresno","CA","93711","3404","FRESNO" 
"RITE AID 5869",-119.86174,36.779003,"3795 W Shields Ave","","Fresno","CA","93722","5247","FRESNO" 
"RITE AID 5872",-119.70048,36.735683,"5574 E Kings Canyon Rd","","Fresno","CA","93727","4526","FRESNO" 
"RITE AID 6243",-119.63712,36.357521,"2500 N 10th Ave","","Hanford","CA","93230","2391","KINGS" 
"LA CAPILLA",-121.26061,38.125889,"725 S Cherokee Ln","","Lodi","CA","95240","4246","SAN JOAQUIN" 
"RITE AID 6289",-119.80107,36.729855,"1123 Fresno St","","Fresno","CA","93706","","FRESNO" 
"RITE AID 6295",-119.80092,36.729923,"1101 Fresno St","","Fresno","CA","93706","3235","FRESNO" 
"RITE AID 6378",-119.75691,36.852463,"8027 N Cedar Ave","","Fresno","CA","93720","4827","FRESNO" 
"RITE AID 5539",-118.7566,34.155296,"5747 Kanan Rd","","Agoura Hills","CA","91301","1601","LOS ANGELES" 
"RITE AID 5541",-118.60596,34.219471,"8230 Topanga Canyon Blvd","","Canoga Park","CA","91304","3840","LOS ANGELES" 
"RITE AID 6395",-119.56679,36.098057,"1500 Whitley Ave","","Corcoran","CA","93212","2226","KINGS" 
"RITE AID 5542",-118.57244,34.201168,"20141 Sherman Way","","Canoga Park","CA","91306","3206","LOS ANGELES" 
"RITE AID 5545",-118.57977,34.254059,"10120 Mason Ave","","Chatsworth","CA","91311","3301","LOS ANGELES" 
"RITE AID 5546",-118.52186,34.163425,"17864 Ventura Blvd","","Encino","CA","91316","3615","LOS ANGELES" 
"RITE AID 5554",-118.46753,34.258438,"10349 Sepulveda Blvd","","Mission Hills","CA","91345","2421","LOS ANGELES" 
"RITE AID 5555",-118.53058,34.433548,"26825 Bouquet Canyon Rd","","Saugus","CA","91350","2372","LOS ANGELES" 
"RITE AID 5556",-118.42661,34.426575,"16642 Soledad Canyon Rd","","Canyon Country","CA","91387","3217","LOS ANGELES" 
"RITE AID 5557",-118.54198,34.379826,"23335 Lyons Ave","","Santa Clarita","CA","91355","3027","LOS ANGELES" 
"RITE AID 5559",-118.88593,34.217278,"387 AVE DE LOS ARBOLES","","THOUSAND OAKS","CA","91360","","VENTURA" 
"RITE AID 5560",-118.82645,34.162956,"3825 E Thousand Oaks Blvd","","THOUSAND OAKS","CA","91362","","VENTURA" 
"RITE AID 5561",-118.60484,34.168537,"21949 Ventura Blvd","","Woodland Hills","CA","91364","1725","LOS ANGELES" 
"RITE AID 5775",-119.03562,34.237251,"2550 Las Posas Rd","","Camarillo","CA","93010","3435","VENTURA" 
"RITE AID 5777",-118.91541,34.396461,"600 W Ventura St","","Fillmore","CA","93015","1925","VENTURA" 
"Feather River Market",-121.57914,39.122704,"5870 Feather River Blvd","","Olivehurst","CA","95961","6644","YUBA" 
"PRESTO FOOD & DELI",-121.42719,38.471432,"6625 Valley HI Dr","","Sacramento","CA","95823","4601","SACRAMENTO" 
"RITE AID 5778",-118.86628,34.265392,"3941 Spring Rd","","Moorpark","CA","93021","2300","VENTURA" 
"RITE AID 5780",-119.19458,34.209381,"720 N Ventura Rd","","Oxnard","CA","93030","4413","VENTURA" 
"RITE AID 5781",-119.1777,34.175148,"2661 Saviers Rd","","Oxnard","CA","93033","4554","VENTURA" 
"RITE AID 5782",-119.22129,34.176991,"2480 Victoria Ave","","Port Hueneme","CA","93041","2141","VENTURA" 
"RITE AID 5783",-119.06971,34.347046,"221 E Harvard Blvd","","Santa Paula","CA","93060","3315","VENTURA" 
"RITE AID 5786",-118.67687,34.271778,"5845 E Los Angeles Ave","","Simi Valley","CA","93063","4256","VENTURA" 
"RITE AID 5787",-118.77757,34.271854,"1159 E Los Angeles Ave","","Simi Valley","CA","93065","2846","VENTURA" 
"RITE AID 6263",-118.55328,34.444653,"27716 McBean Pkwy","","Valencia","CA","91354","1430","LOS ANGELES" 
"Rite Aid 6268",-118.50107,34.228462,"16930 Parthenia St","","Northridge","CA","91343","4506","LOS ANGELES" 
"RITE AID 6327",-118.64452,34.153786,"4710 Commons Way","","Calabasas","CA","91302","3364","LOS ANGELES" 
"RITE AID 5848",-120.27317,37.111958,"1780 Robertson Blvd","","Chowchilla","CA","93610","9016","MADERA" 
"Chivas Market",-119.17753,34.165688,"3728 Saviers Rd","","Oxnard","CA","93033","6433","VENTURA" 
"RITE AID 5853",-120.0601,36.728436,"456 S Madera Ave","","Kerman","CA","93630","1538","FRESNO" 
"RITE AID 5855",-120.83603,37.056843,"1317 E Pacheco Blvd","","Los Banos","CA","93635","4335","MERCED" 
"RITE AID 5856",-120.05909,36.952957,"335 W Olive Ave","","Madera","CA","93637","5402","MADERA" 
"RITE AID 5882",-121.90005,36.586006,"1301 MUNRAS AVE","","MONTEREY","CA","93940","","MONTEREY" 
"RITE AID 5883",-121.9248,36.60791,"160 Country Club Gate Ctr","","Pacific Grove","CA","93950","5022","MONTEREY" 
"RITE AID 5965",-121.90784,36.97855,"80 Rancho del Mar","","Aptos","CA","95003","3901","SANTA CRUZ" 
"RITE AID 5966",-121.96506,36.971649,"1475 41st Ave","","Capitola","CA","95010","2908","SANTA CRUZ" 
"RITE AID 5968",-122.07333,37.050274,"6123 Highway 9","","Felton","CA","95018","9701","SANTA CRUZ" 
"RITE AID 5969",-121.77702,36.937939,"1988 Freedom Blvd","","Freedom","CA","95019","2837","SANTA CRUZ" 
"RITE AID 5970",-121.56159,37.001484,"360 E 10th St","","Gilroy","CA","95020","6576","SANTA CLARA" 
"RITE AID 5971",-121.3895,36.836838,"1710 Airline Hwy","","Hollister","CA","95023","","SAN BENITO" 
"RITE AID 5975",-121.6429,37.113049,"16000 Monterey St","","Morgan Hill","CA","95037","5404","SANTA CLARA" 
"RITE AID 5979",-122.01396,36.978058,"901 Soquel Ave","","Santa Cruz","CA","95062","2122","SANTA CRUZ" 
"RITE AID 6001",-120.59837,37.360535,"571 Bellevue Rd","","Atwater","CA","95301","2928","MERCED" 
"RITE AID 6006",-120.49324,37.305004,"1158 W Main St","","Merced","CA","95340","4523","MERCED" 
"RITE AID 6007",-120.46917,37.319721,"3142 G St","","Merced","CA","95340","1368","MERCED" 
"RITE AID 6013",-121.01915,37.30975,"1935 N St","","Newman","CA","95360","1419","STANISLAUS" 
"RITE AID 6019",-120.84934,37.498997,"651 N Golden State Blvd","","Turlock","CA","95380","3952","STANISLAUS" 
"RITE AID 6310",-121.60679,36.679756,"602 Williams Rd","","Salinas","CA","93905","1927","MONTEREY" 
"RITE AID 6379",-120.72334,37.385323,"500 Main St","","Livingston","CA","95334","1428","MERCED" 
"RITE AID 6389",-119.6509,37.332222,"49060 Road 426","","Oakhurst","CA","93644","8546","MADERA" 
"Acapulco Market",-119.18663,34.189995,"818 W Wooley Rd","","Oxnard","CA","93030","6817","VENTURA" 
"7-Eleven #19004D (Balley)",-121.87315,38.002563,"3300 Loveridge Rd","","Pittsburg","CA","94565","5561","CONTRA COSTA" 
"RITE AID 5494",-118.03474,33.96117,"8508 Painter Ave","","Whittier","CA","90602","3335","LOS ANGELES" 
"RITE AID 5496",-118.01088,33.83231,"8998 Knott Ave","","Buena Park","CA","90620","4137","ORANGE" 
"RITE AID 5497",-117.98479,33.846226,"8030 Dale St","","Buena Park","CA","90620","2251","ORANGE" 
"RITE AID 5499",-117.98788,33.895229,"4520 Beach Blvd","","Buena Park","CA","90621","1133","ORANGE" 
"SANTANA MARKET",-118.27388,33.96891,"7724 S Main St","","Los Angeles","CA","90003","2402","LOS ANGELES" 
"RITE AID 5500",-118.06239,33.817688,"4037 Ball Rd","","Cypress","CA","90630","3463","ORANGE" 
"RITE AID 5501",-117.93311,33.94054,"951 N Harbor Blvd","","La Habra","CA","90631","3103","ORANGE" 
"RITE AID 5505",-118.0727,33.919121,"12319 Norwalk Blvd","","Norwalk","CA","90650","2039","LOS ANGELES" 
"Bimbo Bakeries 9867",-118.14301,34.586926,"38960 Trade Center Dr","Suite A","Palmdale","CA","93551","3715","LOS ANGELES" 
"GREENVIEW MARKET",-124.10094,40.87389,"1990 11th St","","Arcata","CA","95521","5401","HUMBOLDT" 
"WinCo Foods 059",-119.87363,36.808376,"4488 W Shaw Ave","","Fresno","CA","93722","6210","FRESNO" 
"LIONS MARKET",-120.99333,37.625401,"439 S 7th St","","Modesto","CA","95351","3901","STANISLAUS" 
"KC Ocean, Inc.",-118.27156,34.058037,"1800 W 6th Street","","Los Angeles","CA","90057","","LOS ANGELES" 
"RITE AID 5732",-117.90347,33.917557,"405 W Imperial Hwy","","Brea","CA","92821","4818","ORANGE" 
"RITE AID 5739",-117.91759,33.775879,"12897 Harbor Blvd","","Garden Grove","CA","92840","5808","ORANGE" 
"RITE AID 5741",-117.95483,33.76115,"13822 Brookhurst St","","Garden Grove","CA","92843","3121","ORANGE" 
"RITE AID 5742",-118.03097,33.780602,"12491 Valley View St","","Garden Grove","CA","92845","2032","ORANGE" 
"RITE AID 5743",-118.02863,33.78904,"11961 Valley View St","","Garden Grove","CA","92845","1238","ORANGE" 
"RITE AID 5756",-118.00854,33.75919,"6767 Westminster Blvd","","Westminster","CA","92683","3706","ORANGE" 
"Laguna Meat Market",-118.27545,34.059826,"2127 W 6th St","","Los Angeles","CA","90057","3121","LOS ANGELES" 
"RITE AID 5757",-117.79151,33.888786,"19701 Yorba Linda Blvd","","Yorba Linda","CA","92886","3532","ORANGE" 
"RITE AID 5768",-117.95901,33.819729,"921 S Brookhurst St","","Anaheim","CA","92804","4304","ORANGE" 
"RITE AID 5770",-117.79299,33.851299,"5560 E Santa Ana Canyon Rd","","Anaheim","CA","92807","3124","ORANGE" 
"RITE AID 6267",-118.03854,33.982262,"6512 Comstock Ave","","Whittier","CA","90601","4103","LOS ANGELES" 
"RITE AID 6333",-117.99433,33.917229,"15800 Imperial Hwy","","La Mirada","CA","90638","2512","LOS ANGELES" 
"Thrifty Payless 5515",-118.07214,33.780521,"12541 Seal Beach Blvd","","Seal Beach","CA","90740","2712","ORANGE" 
"RITE AID 5733",-117.91837,33.635117,"211 E 17th St","","Costa Mesa","CA","92627","3831","ORANGE" 
"RITE AID 5734",-117.91901,33.65646,"2300 Harbor Blvd","Ste G","Costa Mesa","CA","92626","6200","ORANGE" 
"RITE AID 5735",-117.69662,33.465961,"24829 Del Prado","","Dana Point","CA","92629","2852","ORANGE" 
"Rite Aid 5736",-117.72916,33.609055,"24330 El Toro Rd","","Laguna Woods","CA","92637","2775","ORANGE" 
"RITE AID 5745",-118.0262,33.715561,"5881 Warner Ave","","Huntington Beach","CA","92649","4657","ORANGE" 
"RITE AID 5746",-117.86503,33.612053,"1610 San Miguel Dr","","Newport Beach","CA","92660","7124","ORANGE" 
"RITE AID 5747",-117.89156,33.610741,"1016 Bayside Dr","","Newport Beach","CA","92660","7462","ORANGE" 
"RITE AID 5748",-117.83401,33.787857,"1825 E Chapman Ave","","Orange","CA","92867","7774","ORANGE" 
"RITE AID 5749",-117.61919,33.430428,"801 N El Camino Real","","San Clemente","CA","92672","4649","ORANGE" 
"RITE AID 5750",-117.66044,33.496536,"31890 Plaza Dr","","San Juan Capistrano","CA","92675","","ORANGE" 
"RITE AID 5751",-117.66261,33.496452,"32121 Camino Capistrano","","San Juan Capistrano","CA","92675","3716","ORANGE" 
"RITE AID 5753",-117.71446,33.523857,"30222 Crown Valley Pkwy","","Laguna Niguel","CA","92677","2332","ORANGE" 
"Rancho Produce Market",-121.30347,38.590679,"10154 Coloma Rd","","Rancho Cordova","CA","95670","4602","SACRAMENTO" 
"Snappy Food Store 1012",-119.6746,36.837303,"2220 Herndon Ave Ste 103","","Clovis","CA","93611","8908","FRESNO" 
"RITE AID 5754",-117.78809,33.729675,"13151 Jamboree Rd","","Tustin","CA","92782","9150","ORANGE" 
"RITE AID 5755",-117.81758,33.745644,"630 E 1st St","","Tustin","CA","92780","3418","ORANGE" 
"RITE AID 5758",-117.58167,33.648823,"31541 Santa Margarita Pkwy","","Rancho Santa Margarita","CA","92688","1837","ORANGE" 
"RITE AID 5759",-117.86761,33.745991,"111 N Main St","","Santa Ana","CA","92701","5210","ORANGE" 
"RITE AID 5760",-117.88721,33.727127,"1406 W Edinger Ave","","Santa Ana","CA","92704","4307","ORANGE" 
"RITE AID 5761",-117.88538,33.703358,"3325 S Bristol St","","Santa Ana","CA","92704","7245","ORANGE" 
"RITE AID 5762",-117.95436,33.696045,"18395 Brookhurst St","","Fountain Valley","CA","92708","6705","ORANGE" 
"RITE AID 5763",-117.97159,33.702522,"17904 Magnolia St","","Fountain Valley","CA","92708","5039","ORANGE" 
"RITE AID 5765",-117.81502,33.682545,"3875 Alton Pkwy","","Irvine","CA","92606","8203","ORANGE" 
"RITE AID 5766",-117.82731,33.663803,"18112 Culver Dr","","Irvine","CA","92612","2730","ORANGE" 
"RITE AID 6207",-117.85504,33.587242,"3141 E PACIFIC COAST HWY","","CORONA DEL MAR","CA","92625","","ORANGE" 
"RITE AID 6213",-117.91948,33.681351,"3029 Harbor Blvd","","Costa Mesa","CA","92626","2504","ORANGE" 
"Rite Aid 5621",-117.33499,33.152775,"955 Tamarack Ave","","Carlsbad","CA","92008","3414","SAN DIEGO" 
"Rite Aid 5622",-117.31246,33.101292,"7100 Avenida Encinas","","Carlsbad","CA","92011","4656","SAN DIEGO" 
"RITE AID 5627",-117.28342,33.036167,"439 Santa Fe Dr","","Encinitas","CA","92024","5134","SAN DIEGO" 
"RITE AID 5628",-117.08851,33.125504,"315 W Washington Ave","","Escondido","CA","92025","2618","SAN DIEGO" 
"RITE AID 5629",-117.07475,33.101936,"1825 S Centre City Pkwy","","Escondido","CA","92025","6525","SAN DIEGO" 
"RITE AID 5634",-117.36929,33.183537,"1201 S Coast Hwy","","Oceanside","CA","92054","5119","SAN DIEGO" 
"RITE AID 5635",-117.29295,33.182285,"3813 Plaza Dr","","Oceanside","CA","92056","4624","SAN DIEGO" 
"Jons Marketplace 24",-118.52883,34.201218,"18135 Sherman Way","","Reseda","CA","91335","4549","LOS ANGELES" 
"RITE AID 5638",-116.87929,33.036053,"1670 Main St","","Ramona","CA","92065","5240","SAN DIEGO" 
"RITE AID 5642",-117.22605,33.219063,"1363 E Vista Way","","Vista","CA","92084","4041","SAN DIEGO" 
"RITE AID 5643",-117.16045,32.716713,"427 C St","Ste 100","San Diego","CA","92101","5113","SAN DIEGO" 
"RITE AID 5653",-117.18261,32.819187,"5270 Balboa Ave","","San Diego","CA","92117","6902","SAN DIEGO" 
"RITE AID 5658",-117.20248,32.854565,"4077 Governor Dr","","San Diego","CA","92122","2522","SAN DIEGO" 
"RITE AID 5662",-117.07745,32.980827,"11845 Carmel Mountain Rd","","San Diego","CA","92128","4602","SAN DIEGO" 
"RITE AID 5666",-117.2316,32.95467,"3515 Del Mar Heights Rd","","San Diego","CA","92130","2122","SAN DIEGO" 
"RITE AID 5613",-117.0339,32.660549,"4348 Bonita Rd","","Bonita","CA","91902","1421","SAN DIEGO" 
"RITE AID 5614",-117.00153,32.646015,"740 Otay Lakes Rd","","Chula Vista","CA","91910","6915","SAN DIEGO" 
"RITE AID 5615",-117.0414,32.628708,"507 Telegraph Canyon Rd","","Chula Vista","CA","91910","6436","SAN DIEGO" 
"RITE AID 5617",-116.96759,32.647236,"2230 Otay Lakes Rd","","Chula Vista","CA","91915","1000","SAN DIEGO" 
"RITE AID 5618",-117.04242,32.742657,"7224 Broadway","","Lemon Grove","CA","91945","1501","SAN DIEGO" 
"RITE AID 5623",-116.92963,32.744762,"2516 Jamacha Rd","","El Cajon","CA","92019","4363","SAN DIEGO" 
"RITE AID 5651",-117.06045,32.765221,"6405 El Cajon Blvd","","San Diego","CA","92115","2646","SAN DIEGO" 
"RITE AID 5655",-117.17865,32.68829,"836 Orange Ave","","Coronado","CA","92118","2619","SAN DIEGO" 
